SEQN,OCQ130,OCQ150,OCQ160,OCQ180,OCQ210,OCD230,OCD240,OCQ260,OCD270,OCQ280,OCQ290G,OCQ290Q,OCQ300,OCQ310A,OCQ310B,OCQ310C,OCQ330A,OCQ330B,OCQ330C,OCQ330D,OCQ330E,OCQ340,OCQ350,OCQ360,OCQ380,OCQ390G,OCD390,OCD395,OCQ420,OCQ430,OCQ440,OCQ450,OCQ470G,OCD470,OCD480,RIAGENDR
6297.0,,1.0,,20.0,2.0,42.0,15.0,1.0,108.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
6298.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,144.0,2.0,,,,,,,F
6299.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,Female
6300.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,Female
6302.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
6303.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,600.0,2.0,,,,,,,Male
6304.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
6305.0,,1.0,,30.0,1.0,5.0,40.0,1.0,24.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,8.0,,1.0,26.0,132.0,,1.0,8.0,2.0,,,,Male
6308.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,33.0,228.0,1.0,1.0,8.0,2.0,,,,F
6309.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,24.0,120.0,2.0,,,,,,,Female
6310.0,,1.0,,40.0,,43.0,18.0,3.0,276.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,M
6311.0,,1.0,,40.0,,4.0,30.0,1.0,108.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,4.0,,2.0,,,,,,,,,,Male
6312.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,28.0,36.0,1.0,1.0,6.0,1.0,,,,Male
6313.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6314.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6315.0,,1.0,,40.0,,9.0,33.0,1.0,48.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,,Male
6318.0,,1.0,,40.0,,12.0,3.0,1.0,204.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,,M
6319.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
6321.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,Male
6322.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
6323.0,,1.0,,41.0,,27.0,20.0,1.0,17.0,2.0,2.0,,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,2.0,,,,,,,,,,Male
6325.0,,1.0,,5.0,2.0,31.0,33.0,1.0,120.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,Female
6326.0,,1.0,,40.0,,4.0,37.0,1.0,12.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,,,,4.0,,1.0,1.0,8.0,,1.0,23.0,24.0,,2.0,,,,,,Male
6327.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,240.0,1.0,1.0,8.0,2.0,,,, Male
6328.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,18.0,2.0,,,,,,,F
6329.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,28.0,48.0,1.0,2.0,,,,,,M
6330.0,,1.0,,12.0,2.0,27.0,11.0,1.0,6.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6332.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
6334.0,,1.0,,45.0,,31.0,1.0,1.0,72.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6335.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,33.0,300.0,1.0,1.0,8.0,2.0,,,,Male  
6336.0,,1.0,,40.0,,13.0,3.0,1.0,96.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,,,,2.0,,,,2.0,,,,,,,,,,Male
6337.0,,1.0,,35.0,,9.0,1.0,1.0,192.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6338.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,29.0,600.0,2.0,,,,,,,  Male
6339.0,,1.0,,46.0,,32.0,29.0,5.0,240.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,2.0,,,,,,,,,,Male
6340.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,14.0,156.0,2.0,,,,,,,Female
6341.0,,1.0,,55.0,,4.0,36.0,1.0,156.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,34.0,324.0,,,,,,,,  Male
6342.0,,1.0,,40.0,,16.0,15.0,1.0,48.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,,,,Female  
6344.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,34.0,96.0,1.0,1.0,8.0,2.0,,,,Female
6345.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6346.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6347.0,,1.0,,29.0,2.0,27.0,20.0,1.0,240.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,M
6348.0,,1.0,,65.0,,15.0,34.0,1.0,84.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,,2.0,,,,2.0,,,,,,,,,,Male  
6349.0,,1.0,,40.0,,4.0,30.0,1.0,48.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6350.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6352.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,11.0,480.0,1.0,2.0,,,,,,Male
6355.0,,1.0,,40.0,,33.0,17.0,5.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,5.0,360.0,,,,,,,,Female
6357.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
6358.0,,1.0,,8.0,2.0,41.0,24.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,F
6360.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,9.0,120.0,2.0,,,,,,,M
6361.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Male
6362.0,,1.0,,40.0,,24.0,38.0,1.0,72.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,38.0,84.0,,,,,,,,Male
6363.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,8.0,0.0,2.0,,,,,,,Male 
6364.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,31.0,204.0,2.0,,,,,,,Male
6365.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,11.0,8.0,1.0,2.0,,,,,,F
6368.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,9.0,360.0,2.0,,,,,,,Male
6370.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female 
6373.0,,1.0,,50.0,,20.0,18.0,1.0,216.0,1.0,2.0,,1.0,1.0,1.0,1.0,9.0,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,Male
6374.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,32.0,132.0,1.0,1.0,8.0,1.0,,,,Female
6375.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6376.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,240.0,2.0,,,,,,,Male
6377.0,,1.0,,40.0,,24.0,9.0,1.0,24.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6378.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
6379.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,21.0,12.0,2.0,,,,,,, Female
6380.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6382.0,,1.0,,40.0,,22.0,2.0,1.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6383.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,38.0,120.0,1.0,1.0,8.0,2.0,,,,Female
6386.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,37.0,240.0,1.0,2.0,,,,,,Male
6388.0,,1.0,,53.0,,98.0,98.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,, Male
6390.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,18.0,180.0,2.0,,,,,,,  Female
6394.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6395.0,,1.0,,40.0,,31.0,23.0,1.0,240.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,2.0,,,,,,,,,,M
6396.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,41.0,240.0,1.0,1.0,8.0,2.0,,,,Male
6397.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
6400.0,,1.0,,32.0,2.0,27.0,21.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,1.0,16.0,18.0,,,,,,,,Male
6401.0,,1.0,,45.0,,27.0,20.0,1.0,12.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,2.0,,,,,,,,,,Male
6402.0,,1.0,,40.0,,42.0,13.0,1.0,3.0,2.0,1.0,4.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6403.0,,1.0,,25.0,2.0,27.0,21.0,1.0,24.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male 
6404.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,25.0,360.0,2.0,,,,,,, Male
6406.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,516.0,2.0,,,,,,,Male
6407.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
6408.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,24.0,4.0,2.0,,,,,,,Male
6412.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
6414.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,24.0,300.0,1.0,2.0,,,,,,Male
6419.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,12.0,216.0,2.0,,,,,,,Female
6421.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6422.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,22.0,36.0,1.0,2.0,,,,,,Female 
6424.0,,1.0,,56.0,,15.0,29.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,5.0,1.0,1.0,8.0,,2.0,,,,,,,,,,Male
6425.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6426.0,,1.0,,40.0,,38.0,8.0,1.0,216.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,, Female
6427.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female  
6428.0,,1.0,,40.0,,40.0,12.0,1.0,264.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6429.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5.0,60.0,2.0,,,,,,,  Female
6430.0,,1.0,,54.0,,30.0,10.0,1.0,18.0,1.0,1.0,8.0,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,4.0,,,Male 
6432.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Male
6433.0,,1.0,,16.0,1.0,27.0,21.0,1.0,0.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,8.0,,1.0,21.0,12.0,,1.0,4.0,2.0,,,,F
6435.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,37.0,240.0,1.0,1.0,1.0,1.0,,,,M
6437.0,,1.0,,30.0,1.0,28.0,9.0,1.0,96.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,19.0,360.0,,,,,,,,F
6438.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
6439.0,,1.0,,18.0,1.0,11.0,31.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,,,1.0,18.0,4.0,,1.0,8.0,1.0,,,,Male
6440.0,,1.0,,45.0,,32.0,40.0,1.0,3.0,2.0,1.0,11.0,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,1.0,28.0,3.0,,,,,,,,M
6441.0,,1.0,,25.0,2.0,19.0,14.0,1.0,5.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,98.0,60.0,,,,,1.0,11.0,27.0,F
6444.0,,1.0,,38.0,,29.0,1.0,1.0,192.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6445.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,10.0,348.0,2.0,,,,,,,M
6446.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,11.0,3.0,2.0,,,,4.0,,,Female
6448.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,60.0,2.0,,,,,,,Female
6450.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,7.0,2.0,,,,,,,Female
6451.0,,1.0,,48.0,,39.0,22.0,1.0,72.0,2.0,1.0,12.0,2.0,,,,,,,,,2.0,,,,1.0,6.0,120.0,,,,,,,,Female
6452.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 
6453.0,,1.0,,16.0,2.0,36.0,21.0,1.0,2.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6455.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
6456.0,,1.0,,48.0,,36.0,36.0,1.0,36.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,11.0,480.0,,1.0,3.0,2.0,,,,  Male
6458.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,17.0,600.0,2.0,,,,,,,Female
6459.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Female
6460.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,Female
6461.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,31.0,240.0,2.0,,,,,,,Female
6462.0,,1.0,,48.0,,1.0,26.0,1.0,48.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,3.0,,1.0,Male
6463.0,,1.0,,36.0,,4.0,30.0,5.0,624.0,2.0,2.0,,1.0,2.0,2.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
6465.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,11.0,0.0,2.0,,,,,,,Male
6467.0,,1.0,,40.0,,18.0,35.0,1.0,72.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,35.0,120.0,,,,,,,,Female
6468.0,,1.0,,40.0,,15.0,33.0,1.0,17.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,,,,M
6469.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,11.0,120.0,1.0,2.0,,,,,,Female
6470.0,,1.0,,40.0,,2.0,27.0,5.0,180.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,38.0,504.0,,,,,,,,Male
6471.0,,1.0,,40.0,,28.0,35.0,1.0,24.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,,,5.0,2.0,,,,1.0,38.0,72.0,,,,,,,,Male 
6472.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,12.0,132.0,2.0,,,,,,,Female
6473.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,96.0,2.0,,,,,,,Female
6475.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6476.0,,1.0,,30.0,2.0,31.0,12.0,5.0,48.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6477.0,,1.0,,55.0,,4.0,30.0,1.0,156.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
6478.0,,1.0,,40.0,,19.0,30.0,1.0,108.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,,4.0,,1.0,1.0,3.0,,2.0,,,,,,,,,,Male  
6479.0,,1.0,,10.0,2.0,33.0,17.0,1.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,21.0,24.0,,,,,,,,Male
6480.0,,1.0,,40.0,,22.0,2.0,1.0,26.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,Male
6481.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,11.0,1.0,2.0,,,,,,,F
6482.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M
6483.0,,1.0,,40.0,,1.0,27.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,8.0,,1.0,98.0,36.0,,2.0,,,,,,F
6484.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
6485.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,98.0,204.0,1.0,1.0,10.0,1.0,,,,Male
6486.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,72.0,1.0,1.0,24.0,2.0,4.0,,,M  
6487.0,,1.0,,60.0,,30.0,1.0,1.0,132.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,, Female 
6488.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,39.0,12.0,1.0,1.0,1.0,2.0,4.0,,,Male
6493.0,,1.0,,45.0,,7.0,1.0,1.0,228.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,  M
6494.0,,1.0,,60.0,,1.0,25.0,5.0,480.0,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,Male
6495.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
6496.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,4.0,2.0,,,,,,,Male
6497.0,,1.0,,14.0,2.0,5.0,40.0,1.0,24.0,1.0,2.0,,1.0,2.0,2.0,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,,,,F
6498.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,31.0,120.0,2.0,,,,,,,Female
6499.0,,1.0,,24.0,2.0,39.0,8.0,1.0,120.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,Female
6504.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6508.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,11.0,10.0,2.0,,,,,,,Female
6510.0,,1.0,,40.0,,19.0,10.0,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,11.0,240.0,,,,,,,,F
6511.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6512.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,16.0,312.0,2.0,,,,,,,Male 
6513.0,,1.0,,15.0,2.0,42.0,8.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,20.0,10.0,,,,,4.0,,,Male
6514.0,,2.0,2.0,,1.0,43.0,18.0,4.0,132.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,4.0,,2.0,,,,2.0,,,,,,,,,, Male
6515.0,,1.0,,45.0,,8.0,31.0,1.0,144.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
6516.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male  
6517.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,27.0,240.0,2.0,,,,4.0,,,F
6518.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,120.0,2.0,,,,,,,Female
6519.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,Female
6520.0,,1.0,,42.0,,42.0,1.0,1.0,12.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6521.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6522.0,,1.0,,48.0,,5.0,20.0,1.0,12.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,4.0,5.0,1.0,1.0,8.0,,1.0,25.0,72.0,,2.0,,,,,,M
6524.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,5.0,300.0,2.0,,,,,,, F
6526.0,,1.0,,23.0,1.0,40.0,3.0,1.0,36.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,, Female
6527.0,,2.0,2.0,,1.0,38.0,8.0,1.0,168.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
6529.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,Female
6531.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,20.0,2.0,2.0,,,,,,,Male
6532.0,,1.0,,33.0,2.0,17.0,39.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,,1.0,21.0,36.0,,,,,,,,Female  
6533.0,,1.0,,40.0,,40.0,5.0,3.0,60.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Female
6534.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,30.0,240.0,1.0,1.0,8.0,2.0,,,,Male
6535.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,M
6536.0,,1.0,,20.0,1.0,35.0,24.0,1.0,84.0,2.0,1.0,6.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6538.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,,,,,,,Female
6539.0,,1.0,,40.0,,11.0,1.0,1.0,276.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,Male
6541.0,,1.0,,10.0,2.0,44.0,5.0,4.0,24.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,4.0,,,Male
6542.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,Female
6543.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6544.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female 
6545.0,,1.0,,35.0,,13.0,31.0,1.0,264.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6546.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F
6548.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,30.0,36.0,2.0,,,,4.0,,,Male
6549.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,98.0,36.0,2.0,,,,,,,Female
6550.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,30.0,480.0,2.0,,,,,,,M
6553.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,72.0,2.0,,,,,,,
6554.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6556.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,41.0,264.0,2.0,,,,,,,Male
6557.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,25.0,300.0,1.0,1.0,10.0,2.0,,,,M
6558.0,,1.0,,75.0,,28.0,20.0,5.0,60.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,23.0,60.0,,,,,,,,F
6559.0,,1.0,,40.0,,14.0,34.0,1.0,36.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,1.0,1.0,8.0,,2.0,,,,,,,,,, Female
6561.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,16.0,48.0,2.0,,,,,,,Female
6562.0,,1.0,,60.0,,18.0,35.0,5.0,12.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,40.0,24.0,,,,,,,,Male
6564.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
6565.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,F
6567.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
6568.0,,1.0,,50.0,,20.0,10.0,1.0,4.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Female
6571.0,,1.0,,40.0,,26.0,31.0,1.0,48.0,1.0,2.0,,2.0,,,,,,,,,2.0,,,,1.0,31.0,492.0,,,,,1.0,31.0,26.0,Male
6572.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  Female
6573.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,24.0,12.0,2.0,,,,,,,Female
6574.0,,1.0,,30.0,2.0,28.0,11.0,5.0,60.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,Male
6575.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,26.0,72.0,1.0,2.0,,,4.0,,,M
6576.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
